#ring	#detector	#layer	x	y	z
11	27	0	-44.9928	55.4298	7.95
11	28	0	-46.898	54.3298	7.95
11	29	0	-48.8033	53.2298	7.95
11	30	0	-53.2298	48.8033	7.95
11	31	0	-54.3298	46.898	7.95
11	32	0	-55.4298	44.9928	7.95
11	33	0	-56.5298	43.0875	7.95
11	34	0	-57.6298	41.1823	7.95
11	35	0	-58.7298	39.277	7.95
11	36	0	-59.8298	37.3718	7.95
11	37	0	-61.1798	35.0335	7.95
11	38	0	-62.2798	33.1282	7.95
11	39	0	-63.3798	31.223	7.95
11	40	0	-64.4798	29.3177	7.95
11	41	0	-65.5798	27.4125	7.95
11	42	0	-66.6798	25.5072	7.95
11	43	0	-67.7798	23.602	7.95
11	44	0	-68.8798	21.6967	7.95
11	45	0	-70.5	15.65	7.95
11	46	0	-70.5	13.45	7.95
11	47	0	-70.5	11.25	7.95
11	48	0	-70.5	9.05	7.95
11	49	0	-70.5	6.85	7.95
11	50	0	-70.5	4.65	7.95
11	51	0	-70.5	2.45	7.95
11	52	0	-70.5	-0.25	7.95
11	53	0	-70.5	-2.45	7.95
11	54	0	-70.5	-4.65	7.95
11	55	0	-70.5	-6.85	7.95
11	56	0	-70.5	-9.05	7.95
11	57	0	-70.5	-11.25	7.95
11	58	0	-70.5	-13.45	7.95
11	59	0	-70.5	-15.65	7.95
11	60	0	-68.8798	-21.6967	7.95
11	61	0	-67.7798	-23.602	7.95
11	62	0	-66.6798	-25.5072	7.95
11	63	0	-65.5798	-27.4125	7.95
11	64	0	-64.4798	-29.3177	7.95
11	65	0	-63.3798	-31.223	7.95
11	66	0	-62.2798	-33.1282	7.95
11	67	0	-60.9298	-35.4665	7.95
11	68	0	-59.8298	-37.3718	7.95
11	69	0	-58.7298	-39.277	7.95
11	70	0	-57.6298	-41.1823	7.95
11	71	0	-56.5298	-43.0875	7.95
11	72	0	-55.4298	-44.9928	7.95
11	73	0	-54.3298	-46.898	7.95
11	74	0	-53.2298	-48.8033	7.95
11	75	0	-48.8033	-53.2298	7.95
11	76	0	-46.898	-54.3298	7.95
11	77	0	-44.9928	-55.4298	7.95
11	78	0	-43.0875	-56.5298	7.95
11	79	0	-41.1823	-57.6298	7.95
11	80	0	-39.277	-58.7298	7.95
11	81	0	-37.3718	-59.8298	7.95
11	82	0	-35.0335	-61.1798	7.95
11	83	0	-33.1282	-62.2798	7.95
11	84	0	-31.223	-63.3798	7.95
11	85	0	-29.3177	-64.4798	7.95
11	86	0	-27.4125	-65.5798	7.95
11	87	0	-25.5072	-66.6798	7.95
11	88	0	-23.602	-67.7798	7.95
11	89	0	-21.6967	-68.8798	7.95
11	90	0	-15.65	-70.5	7.95
11	91	0	-13.45	-70.5	7.95
11	92	0	-11.25	-70.5	7.95
11	93	0	-9.05	-70.5	7.95
11	94	0	-6.85	-70.5	7.95
11	95	0	-4.65	-70.5	7.95
11	96	0	-2.45	-70.5	7.95
11	97	0	0.25	-70.5	7.95
11	98	0	2.45	-70.5	7.95
11	99	0	4.65	-70.5	7.95
11	100	0	6.85	-70.5	7.95
11	101	0	9.05	-70.5	7.95
11	102	0	11.25	-70.5	7.95
11	103	0	13.45	-70.5	7.95
11	104	0	15.65	-70.5	7.95
11	105	0	21.6967	-68.8798	7.95
11	106	0	23.602	-67.7798	7.95
11	107	0	25.5072	-66.6798	7.95
11	108	0	27.4125	-65.5798	7.95
11	109	0	29.3177	-64.4798	7.95
11	110	0	31.223	-63.3798	7.95
11	111	0	33.1282	-62.2798	7.95
11	112	0	35.4665	-60.9298	7.95
11	113	0	37.3718	-59.8298	7.95
11	114	0	39.277	-58.7298	7.95
11	115	0	41.1823	-57.6298	7.95
11	116	0	43.0875	-56.5298	7.95
11	117	0	44.9928	-55.4298	7.95
11	118	0	46.898	-54.3298	7.95
11	119	0	48.8033	-53.2298	7.95
11	120	0	53.2298	-48.8033	7.95
11	121	0	54.3298	-46.898	7.95
11	122	0	55.4298	-44.9928	7.95
11	123	0	56.5298	-43.0875	7.95
11	124	0	57.6298	-41.1823	7.95
11	125	0	58.7298	-39.277	7.95
11	126	0	59.8298	-37.3718	7.95
11	127	0	61.1798	-35.0335	7.95
11	128	0	62.2798	-33.1282	7.95
11	129	0	63.3798	-31.223	7.95
11	130	0	64.4798	-29.3177	7.95
11	131	0	65.5798	-27.4125	7.95
11	132	0	66.6798	-25.5072	7.95
11	133	0	67.7798	-23.602	7.95
11	134	0	68.8798	-21.6967	7.95
11	135	0	70.5	-15.65	7.95
11	136	0	70.5	-13.45	7.95
11	137	0	70.5	-11.25	7.95
11	138	0	70.5	-9.05	7.95
11	139	0	70.5	-6.85	7.95
11	140	0	70.5	-4.65	7.95
11	141	0	70.5	-2.45	7.95
11	142	0	70.5	0.25	7.95
11	143	0	70.5	2.45	7.95
11	144	0	70.5	4.65	7.95
11	145	0	70.5	6.85	7.95
11	146	0	70.5	9.05	7.95
11	147	0	70.5	11.25	7.95
11	148	0	70.5	13.45	7.95
11	149	0	70.5	15.65	7.95
11	150	0	68.8798	21.6967	7.95
11	151	0	67.7798	23.602	7.95
11	152	0	66.6798	25.5072	7.95
11	153	0	65.5798	27.4125	7.95
11	154	0	64.4798	29.3177	7.95
11	155	0	63.3798	31.223	7.95
11	156	0	62.2798	33.1282	7.95
11	157	0	60.9298	35.4665	7.95
11	158	0	59.8298	37.3718	7.95
11	159	0	58.7298	39.277	7.95
11	160	0	57.6298	41.1823	7.95
11	161	0	56.5298	43.0875	7.95
11	162	0	55.4298	44.9928	7.95
11	163	0	54.3298	46.898	7.95
11	164	0	53.2298	48.8033	7.95
11	165	0	48.8033	53.2298	7.95
11	166	0	46.898	54.3298	7.95
11	167	0	44.9928	55.4298	7.95
11	168	0	43.0875	56.5298	7.95
11	169	0	41.1823	57.6298	7.95
11	170	0	39.277	58.7298	7.95
11	171	0	37.3718	59.8298	7.95
11	172	0	35.0335	61.1798	7.95
11	173	0	33.1282	62.2798	7.95
11	174	0	31.223	63.3798	7.95
11	175	0	29.3177	64.4798	7.95
11	176	0	27.4125	65.5798	7.95
11	177	0	25.5072	66.6798	7.95
11	178	0	23.602	67.7798	7.95
11	179	0	21.6967	68.8798	7.95
12	0	0	15.65	70.5	10.15
12	1	0	13.45	70.5	10.15
12	2	0	11.25	70.5	10.15
12	3	0	9.05	70.5	10.15
12	4	0	6.85	70.5	10.15
12	5	0	4.65	70.5	10.15
12	6	0	2.45	70.5	10.15
12	7	0	-0.25	70.5	10.15
12	8	0	-2.45	70.5	10.15
12	9	0	-4.65	70.5	10.15
12	10	0	-6.85	70.5	10.15
12	11	0	-9.05	70.5	10.15
12	12	0	-11.25	70.5	10.15
12	13	0	-13.45	70.5	10.15
12	14	0	-15.65	70.5	10.15
12	15	0	-21.6967	68.8798	10.15
12	16	0	-23.602	67.7798	10.15
12	17	0	-25.5072	66.6798	10.15
12	18	0	-27.4125	65.5798	10.15
12	19	0	-29.3177	64.4798	10.15
12	20	0	-31.223	63.3798	10.15
12	21	0	-33.1282	62.2798	10.15
12	22	0	-35.4665	60.9298	10.15
12	23	0	-37.3718	59.8298	10.15
12	24	0	-39.277	58.7298	10.15
12	25	0	-41.1823	57.6298	10.15
12	26	0	-43.0875	56.5298	10.15
12	27	0	-44.9928	55.4298	10.15
12	28	0	-46.898	54.3298	10.15
12	29	0	-48.8033	53.2298	10.15
12	30	0	-53.2298	48.8033	10.15
12	31	0	-54.3298	46.898	10.15
12	32	0	-55.4298	44.9928	10.15
12	33	0	-56.5298	43.0875	10.15
12	34	0	-57.6298	41.1823	10.15
12	35	0	-58.7298	39.277	10.15
12	36	0	-59.8298	37.3718	10.15
12	37	0	-61.1798	35.0335	10.15
12	38	0	-62.2798	33.1282	10.15
12	39	0	-63.3798	31.223	10.15
12	40	0	-64.4798	29.3177	10.15
12	41	0	-65.5798	27.4125	10.15
12	42	0	-66.6798	25.5072	10.15
12	43	0	-67.7798	23.602	10.15
12	44	0	-68.8798	21.6967	10.15
12	45	0	-70.5	15.65	10.15
12	46	0	-70.5	13.45	10.15
12	47	0	-70.5	11.25	10.15
12	48	0	-70.5	9.05	10.15
12	49	0	-70.5	6.85	10.15
12	50	0	-70.5	4.65	10.15
12	51	0	-70.5	2.45	10.15
12	52	0	-70.5	-0.25	10.15
12	53	0	-70.5	-2.45	10.15
12	54	0	-70.5	-4.65	10.15
12	55	0	-70.5	-6.85	10.15
12	56	0	-70.5	-9.05	10.15
12	57	0	-70.5	-11.25	10.15
12	58	0	-70.5	-13.45	10.15
12	59	0	-70.5	-15.65	10.15
12	60	0	-68.8798	-21.6967	10.15
12	61	0	-67.7798	-23.602	10.15
12	62	0	-66.6798	-25.5072	10.15
12	63	0	-65.5798	-27.4125	10.15
12	64	0	-64.4798	-29.3177	10.15
12	65	0	-63.3798	-31.223	10.15
12	66	0	-62.2798	-33.1282	10.15
12	67	0	-60.9298	-35.4665	10.15
12	68	0	-59.8298	-37.3718	10.15
12	69	0	-58.7298	-39.277	10.15
12	70	0	-57.6298	-41.1823	10.15
12	71	0	-56.5298	-43.0875	10.15
12	72	0	-55.4298	-44.9928	10.15
12	73	0	-54.3298	-46.898	10.15
12	74	0	-53.2298	-48.8033	10.15
12	75	0	-48.8033	-53.2298	10.15
12	76	0	-46.898	-54.3298	10.15
12	77	0	-44.9928	-55.4298	10.15
12	78	0	-43.0875	-56.5298	10.15
12	79	0	-41.1823	-57.6298	10.15
12	80	0	-39.277	-58.7298	10.15
12	81	0	-37.3718	-59.8298	10.15
12	82	0	-35.0335	-61.1798	10.15
12	83	0	-33.1282	-62.2798	10.15
12	84	0	-31.223	-63.3798	10.15
12	85	0	-29.3177	-64.4798	10.15
12	86	0	-27.4125	-65.5798	10.15
12	87	0	-25.5072	-66.6798	10.15
12	88	0	-23.602	-67.7798	10.15
12	89	0	-21.6967	-68.8798	10.15
12	90	0	-15.65	-70.5	10.15
12	91	0	-13.45	-70.5	10.15
12	92	0	-11.25	-70.5	10.15
12	93	0	-9.05	-70.5	10.15
12	94	0	-6.85	-70.5	10.15
12	95	0	-4.65	-70.5	10.15
12	96	0	-2.45	-70.5	10.15
12	97	0	0.25	-70.5	10.15
12	98	0	2.45	-70.5	10.15
12	99	0	4.65	-70.5	10.15
12	100	0	6.85	-70.5	10.15
12	101	0	9.05	-70.5	10.15
12	102	0	11.25	-70.5	10.15
12	103	0	13.45	-70.5	10.15
12	104	0	15.65	-70.5	10.15
12	105	0	21.6967	-68.8798	10.15
12	106	0	23.602	-67.7798	10.15
12	107	0	25.5072	-66.6798	10.15
12	108	0	27.4125	-65.5798	10.15
12	109	0	29.3177	-64.4798	10.15
12	110	0	31.223	-63.3798	10.15
12	111	0	33.1282	-62.2798	10.15
12	112	0	35.4665	-60.9298	10.15
12	113	0	37.3718	-59.8298	10.15
12	114	0	39.277	-58.7298	10.15
12	115	0	41.1823	-57.6298	10.15
12	116	0	43.0875	-56.5298	10.15
12	117	0	44.9928	-55.4298	10.15
12	118	0	46.898	-54.3298	10.15
12	119	0	48.8033	-53.2298	10.15
12	120	0	53.2298	-48.8033	10.15
12	121	0	54.3298	-46.898	10.15
12	122	0	55.4298	-44.9928	10.15
12	123	0	56.5298	-43.0875	10.15
12	124	0	57.6298	-41.1823	10.15
12	125	0	58.7298	-39.277	10.15
12	126	0	59.8298	-37.3718	10.15
12	127	0	61.1798	-35.0335	10.15
12	128	0	62.2798	-33.1282	10.15
12	129	0	63.3798	-31.223	10.15
12	130	0	64.4798	-29.3177	10.15
12	131	0	65.5798	-27.4125	10.15
12	132	0	66.6798	-25.5072	10.15
12	133	0	67.7798	-23.602	10.15
12	134	0	68.8798	-21.6967	10.15
12	135	0	70.5	-15.65	10.15
12	136	0	70.5	-13.45	10.15
12	137	0	70.5	-11.25	10.15
12	138	0	70.5	-9.05	10.15
12	139	0	70.5	-6.85	10.15
12	140	0	70.5	-4.65	10.15
12	141	0	70.5	-2.45	10.15
12	142	0	70.5	0.25	10.15
12	143	0	70.5	2.45	10.15
12	144	0	70.5	4.65	10.15
12	145	0	70.5	6.85	10.15
12	146	0	70.5	9.05	10.15
12	147	0	70.5	11.25	10.15
12	148	0	70.5	13.45	10.15
12	149	0	70.5	15.65	10.15
12	150	0	68.8798	21.6967	10.15
12	151	0	67.7798	23.602	10.15
12	152	0	66.6798	25.5072	10.15
12	153	0	65.5798	27.4125	10.15
12	154	0	64.4798	29.3177	10.15
12	155	0	63.3798	31.223	10.15
12	156	0	62.2798	33.1282	10.15
12	157	0	60.9298	35.4665	10.15
12	158	0	59.8298	37.3718	10.15
12	159	0	58.7298	39.277	10.15
12	160	0	57.6298	41.1823	10.15
12	161	0	56.5298	43.0875	10.15
12	162	0	55.4298	44.9928	10.15
12	163	0	54.3298	46.898	10.15
12	164	0	53.2298	48.8033	10.15
12	165	0	48.8033	53.2298	10.15
12	166	0	46.898	54.3298	10.15
12	167	0	44.9928	55.4298	10.15
12	168	0	43.0875	56.5298	10.15
12	169	0	41.1823	57.6298	10.15
12	170	0	39.277	58.7298	10.15
12	171	0	37.3718	59.8298	10.15
12	172	0	35.0335	61.1798	10.15
12	173	0	33.1282	62.2798	10.15
12	174	0	31.223	63.3798	10.15
12	175	0	29.3177	64.4798	10.15
12	176	0	27.4125	65.5798	10.15
12	177	0	25.5072	66.6798	10.15
12	178	0	23.602	67.7798	10.15
12	179	0	21.6967	68.8798	10.15
13	0	0	15.65	70.5	12.35
13	1	0	13.45	70.5	12.35
13	2	0	11.25	70.5	12.35
13	3	0	9.05	70.5	12.35
13	4	0	6.85	70.5	12.35
13	5	0	4.65	70.5	12.35
13	6	0	2.45	70.5	12.35
13	7	0	-0.25	70.5	12.35
13	8	0	-2.45	70.5	12.35
13	9	0	-4.65	70.5	12.35
13	10	0	-6.85	70.5	12.35
13	11	0	-9.05	70.5	12.35
13	12	0	-11.25	70.5	12.35
13	13	0	-13.45	70.5	12.35
13	14	0	-15.65	70.5	12.35
13	15	0	-21.6967	68.8798	12.35
13	16	0	-23.602	67.7798	12.35
13	17	0	-25.5072	66.6798	12.35
13	18	0	-27.4125	65.5798	12.35
13	19	0	-29.3177	64.4798	12.35
13	20	0	-31.223	63.3798	12.35
13	21	0	-33.1282	62.2798	12.35
13	22	0	-35.4665	60.9298	12.35
13	23	0	-37.3718	59.8298	12.35
13	24	0	-39.277	58.7298	12.35
13	25	0	-41.1823	57.6298	12.35
13	26	0	-43.0875	56.5298	12.35
13	27	0	-44.9928	55.4298	12.35
13	28	0	-46.898	54.3298	12.35
13	29	0	-48.8033	53.2298	12.35
13	30	0	-53.2298	48.8033	12.35
13	31	0	-54.3298	46.898	12.35
13	32	0	-55.4298	44.9928	12.35
13	33	0	-56.5298	43.0875	12.35
13	34	0	-57.6298	41.1823	12.35
13	35	0	-58.7298	39.277	12.35
13	36	0	-59.8298	37.3718	12.35
13	37	0	-61.1798	35.0335	12.35
13	38	0	-62.2798	33.1282	12.35
13	39	0	-63.3798	31.223	12.35
13	40	0	-64.4798	29.3177	12.35
13	41	0	-65.5798	27.4125	12.35
13	42	0	-66.6798	25.5072	12.35
13	43	0	-67.7798	23.602	12.35
13	44	0	-68.8798	21.6967	12.35
13	45	0	-70.5	15.65	12.35
13	46	0	-70.5	13.45	12.35
13	47	0	-70.5	11.25	12.35
13	48	0	-70.5	9.05	12.35
13	49	0	-70.5	6.85	12.35
13	50	0	-70.5	4.65	12.35
13	51	0	-70.5	2.45	12.35
13	52	0	-70.5	-0.25	12.35
13	53	0	-70.5	-2.45	12.35
13	54	0	-70.5	-4.65	12.35
13	55	0	-70.5	-6.85	12.35
13	56	0	-70.5	-9.05	12.35
13	57	0	-70.5	-11.25	12.35
13	58	0	-70.5	-13.45	12.35
13	59	0	-70.5	-15.65	12.35
13	60	0	-68.8798	-21.6967	12.35
13	61	0	-67.7798	-23.602	12.35
13	62	0	-66.6798	-25.5072	12.35
13	63	0	-65.5798	-27.4125	12.35
13	64	0	-64.4798	-29.3177	12.35
13	65	0	-63.3798	-31.223	12.35
13	66	0	-62.2798	-33.1282	12.35
13	67	0	-60.9298	-35.4665	12.35
13	68	0	-59.8298	-37.3718	12.35
13	69	0	-58.7298	-39.277	12.35
13	70	0	-57.6298	-41.1823	12.35
13	71	0	-56.5298	-43.0875	12.35
13	72	0	-55.4298	-44.9928	12.35
13	73	0	-54.3298	-46.898	12.35
13	74	0	-53.2298	-48.8033	12.35
13	75	0	-48.8033	-53.2298	12.35
13	76	0	-46.898	-54.3298	12.35
13	77	0	-44.9928	-55.4298	12.35
13	78	0	-43.0875	-56.5298	12.35
13	79	0	-41.1823	-57.6298	12.35
13	80	0	-39.277	-58.7298	12.35
13	81	0	-37.3718	-59.8298	12.35
13	82	0	-35.0335	-61.1798	12.35
13	83	0	-33.1282	-62.2798	12.35
13	84	0	-31.223	-63.3798	12.35
13	85	0	-29.3177	-64.4798	12.35
13	86	0	-27.4125	-65.5798	12.35
13	87	0	-25.5072	-66.6798	12.35
13	88	0	-23.602	-67.7798	12.35
13	89	0	-21.6967	-68.8798	12.35
13	90	0	-15.65	-70.5	12.35
13	91	0	-13.45	-70.5	12.35
13	92	0	-11.25	-70.5	12.35
13	93	0	-9.05	-70.5	12.35
13	94	0	-6.85	-70.5	12.35
13	95	0	-4.65	-70.5	12.35
13	96	0	-2.45	-70.5	12.35
13	97	0	0.25	-70.5	12.35
13	98	0	2.45	-70.5	12.35
13	99	0	4.65	-70.5	12.35
13	100	0	6.85	-70.5	12.35
13	101	0	9.05	-70.5	12.35
13	102	0	11.25	-70.5	12.35
13	103	0	13.45	-70.5	12.35
13	104	0	15.65	-70.5	12.35
13	105	0	21.6967	-68.8798	12.35
13	106	0	23.602	-67.7798	12.35
13	107	0	25.5072	-66.6798	12.35
13	108	0	27.4125	-65.5798	12.35
13	109	0	29.3177	-64.4798	12.35
13	110	0	31.223	-63.3798	12.35
13	111	0	33.1282	-62.2798	12.35
13	112	0	35.4665	-60.9298	12.35
13	113	0	37.3718	-59.8298	12.35
13	114	0	39.277	-58.7298	12.35
13	115	0	41.1823	-57.6298	12.35
13	116	0	43.0875	-56.5298	12.35
13	117	0	44.9928	-55.4298	12.35
13	118	0	46.898	-54.3298	12.35
13	119	0	48.8033	-53.2298	12.35
13	120	0	53.2298	-48.8033	12.35
13	121	0	54.3298	-46.898	12.35
13	122	0	55.4298	-44.9928	12.35
13	123	0	56.5298	-43.0875	12.35
13	124	0	57.6298	-41.1823	12.35
13	125	0	58.7298	-39.277	12.35
13	126	0	59.8298	-37.3718	12.35
13	127	0	61.1798	-35.0335	12.35
13	128	0	62.2798	-33.1282	12.35
13	129	0	63.3798	-31.223	12.35
13	130	0	64.4798	-29.3177	12.35
13	131	0	65.5798	-27.4125	12.35
13	132	0	66.6798	-25.5072	12.35
13	133	0	67.7798	-23.602	12.35
13	134	0	68.8798	-21.6967	12.35
13	135	0	70.5	-15.65	12.35
13	136	0	70.5	-13.45	12.35
13	137	0	70.5	-11.25	12.35
13	138	0	70.5	-9.05	12.35
13	139	0	70.5	-6.85	12.35
13	140	0	70.5	-4.65	12.35
13	141	0	70.5	-2.45	12.35
13	142	0	70.5	0.25	12.35
13	143	0	70.5	2.45	12.35
13	144	0	70.5	4.65	12.35
13	145	0	70.5	6.85	12.35
13	146	0	70.5	9.05	12.35
13	147	0	70.5	11.25	12.35
13	148	0	70.5	13.45	12.35
13	149	0	70.5	15.65	12.35
13	150	0	68.8798	21.6967	12.35
13	151	0	67.7798	23.602	12.35
13	152	0	66.6798	25.5072	12.35
13	153	0	65.5798	27.4125	12.35
13	154	0	64.4798	29.3177	12.35
13	155	0	63.3798	31.223	12.35
13	156	0	62.2798	33.1282	12.35
13	157	0	60.9298	35.4665	12.35
13	158	0	59.8298	37.3718	12.35
13	159	0	58.7298	39.277	12.35
13	160	0	57.6298	41.1823	12.35
13	161	0	56.5298	43.0875	12.35
13	162	0	55.4298	44.9928	12.35
13	163	0	54.3298	46.898	12.35
13	164	0	53.2298	48.8033	12.35
13	165	0	48.8033	53.2298	12.35
13	166	0	46.898	54.3298	12.35
13	167	0	44.9928	55.4298	12.35
13	168	0	43.0875	56.5298	12.35
13	169	0	41.1823	57.6298	12.35
13	170	0	39.277	58.7298	12.35
13	171	0	37.3718	59.8298	12.35
13	172	0	35.0335	61.1798	12.35
13	173	0	33.1282	62.2798	12.35
13	174	0	31.223	63.3798	12.35
13	175	0	29.3177	64.4798	12.35
13	176	0	27.4125	65.5798	12.35
13	177	0	25.5072	66.6798	12.35
13	178	0	23.602	67.7798	12.35
13	179	0	21.6967	68.8798	12.35
14	0	0	15.65	70.5	14.55
14	1	0	13.45	70.5	14.55
14	2	0	11.25	70.5	14.55
14	3	0	9.05	70.5	14.55
14	4	0	6.85	70.5	14.55
14	5	0	4.65	70.5	14.55
14	6	0	2.45	70.5	14.55
14	7	0	-0.25	70.5	14.55
14	8	0	-2.45	70.5	14.55
14	9	0	-4.65	70.5	14.55
14	10	0	-6.85	70.5	14.55
14	11	0	-9.05	70.5	14.55
14	12	0	-11.25	70.5	14.55
14	13	0	-13.45	70.5	14.55
14	14	0	-15.65	70.5	14.55
14	15	0	-21.6967	68.8798	14.55
14	16	0	-23.602	67.7798	14.55
14	17	0	-25.5072	66.6798	14.55
14	18	0	-27.4125	65.5798	14.55
14	19	0	-29.3177	64.4798	14.55
14	20	0	-31.223	63.3798	14.55
14	21	0	-33.1282	62.2798	14.55
14	22	0	-35.4665	60.9298	14.55
14	23	0	-37.3718	59.8298	14.55
14	24	0	-39.277	58.7298	14.55
14	25	0	-41.1823	57.6298	14.55
14	26	0	-43.0875	56.5298	14.55
14	27	0	-44.9928	55.4298	14.55
14	28	0	-46.898	54.3298	14.55
14	29	0	-48.8033	53.2298	14.55
14	30	0	-53.2298	48.8033	14.55
14	31	0	-54.3298	46.898	14.55
14	32	0	-55.4298	44.9928	14.55
14	33	0	-56.5298	43.0875	14.55
14	34	0	-57.6298	41.1823	14.55
14	35	0	-58.7298	39.277	14.55
14	36	0	-59.8298	37.3718	14.55
14	37	0	-61.1798	35.0335	14.55
14	38	0	-62.2798	33.1282	14.55
14	39	0	-63.3798	31.223	14.55
14	40	0	-64.4798	29.3177	14.55
14	41	0	-65.5798	27.4125	14.55
14	42	0	-66.6798	25.5072	14.55
14	43	0	-67.7798	23.602	14.55
14	44	0	-68.8798	21.6967	14.55
14	45	0	-70.5	15.65	14.55
14	46	0	-70.5	13.45	14.55
14	47	0	-70.5	11.25	14.55
14	48	0	-70.5	9.05	14.55
14	49	0	-70.5	6.85	14.55
14	50	0	-70.5	4.65	14.55
14	51	0	-70.5	2.45	14.55
14	52	0	-70.5	-0.25	14.55
14	53	0	-70.5	-2.45	14.55
14	54	0	-70.5	-4.65	14.55
14	55	0	-70.5	-6.85	14.55
14	56	0	-70.5	-9.05	14.55
14	57	0	-70.5	-11.25	14.55
14	58	0	-70.5	-13.45	14.55
14	59	0	-70.5	-15.65	14.55
14	60	0	-68.8798	-21.6967	14.55
14	61	0	-67.7798	-23.602	14.55
14	62	0	-66.6798	-25.5072	14.55
14	63	0	-65.5798	-27.4125	14.55
14	64	0	-64.4798	-29.3177	14.55
14	65	0	-63.3798	-31.223	14.55
14	66	0	-62.2798	-33.1282	14.55
14	67	0	-60.9298	-35.4665	14.55
14	68	0	-59.8298	-37.3718	14.55
14	69	0	-58.7298	-39.277	14.55
14	70	0	-57.6298	-41.1823	14.55
14	71	0	-56.5298	-43.0875	14.55
14	72	0	-55.4298	-44.9928	14.55
14	73	0	-54.3298	-46.898	14.55
14	74	0	-53.2298	-48.8033	14.55
14	75	0	-48.8033	-53.2298	14.55
14	76	0	-46.898	-54.3298	14.55
14	77	0	-44.9928	-55.4298	14.55
14	78	0	-43.0875	-56.5298	14.55
14	79	0	-41.1823	-57.6298	14.55
14	80	0	-39.277	-58.7298	14.55
14	81	0	-37.3718	-59.8298	14.55
14	82	0	-35.0335	-61.1798	14.55
14	83	0	-33.1282	-62.2798	14.55
14	84	0	-31.223	-63.3798	14.55
14	85	0	-29.3177	-64.4798	14.55
14	86	0	-27.4125	-65.5798	14.55
14	87	0	-25.5072	-66.6798	14.55
14	88	0	-23.602	-67.7798	14.55
14	89	0	-21.6967	-68.8798	14.55
14	90	0	-15.65	-70.5	14.55
14	91	0	-13.45	-70.5	14.55
14	92	0	-11.25	-70.5	14.55
14	93	0	-9.05	-70.5	14.55
14	94	0	-6.85	-70.5	14.55
14	95	0	-4.65	-70.5	14.55
14	96	0	-2.45	-70.5	14.55
14	97	0	0.25	-70.5	14.55
14	98	0	2.45	-70.5	14.55
14	99	0	4.65	-70.5	14.55
14	100	0	6.85	-70.5	14.55
14	101	0	9.05	-70.5	14.55
14	102	0	11.25	-70.5	14.55
14	103	0	13.45	-70.5	14.55
14	104	0	15.65	-70.5	14.55
14	105	0	21.6967	-68.8798	14.55
14	106	0	23.602	-67.7798	14.55
14	107	0	25.5072	-66.6798	14.55
14	108	0	27.4125	-65.5798	14.55
14	109	0	29.3177	-64.4798	14.55
14	110	0	31.223	-63.3798	14.55
14	111	0	33.1282	-62.2798	14.55
14	112	0	35.4665	-60.9298	14.55
14	113	0	37.3718	-59.8298	14.55
14	114	0	39.277	-58.7298	14.55
14	115	0	41.1823	-57.6298	14.55
14	116	0	43.0875	-56.5298	14.55
14	117	0	44.9928	-55.4298	14.55
14	118	0	46.898	-54.3298	14.55
14	119	0	48.8033	-53.2298	14.55
14	120	0	53.2298	-48.8033	14.55
14	121	0	54.3298	-46.898	14.55
14	122	0	55.4298	-44.9928	14.55
14	123	0	56.5298	-43.0875	14.55
14	124	0	57.6298	-41.1823	14.55
14	125	0	58.7298	-39.277	14.55
14	126	0	59.8298	-37.3718	14.55
14	127	0	61.1798	-35.0335	14.55
14	128	0	62.2798	-33.1282	14.55
14	129	0	63.3798	-31.223	14.55
14	130	0	64.4798	-29.3177	14.55
14	131	0	65.5798	-27.4125	14.55
14	132	0	66.6798	-25.5072	14.55
14	133	0	67.7798	-23.602	14.55
14	134	0	68.8798	-21.6967	14.55
14	135	0	70.5	-15.65	14.55
14	136	0	70.5	-13.45	14.55
14	137	0	70.5	-11.25	14.55
14	138	0	70.5	-9.05	14.55
14	139	0	70.5	-6.85	14.55
14	140	0	70.5	-4.65	14.55
14	141	0	70.5	-2.45	14.55
14	142	0	70.5	0.25	14.55
14	143	0	70.5	2.45	14.55
14	144	0	70.5	4.65	14.55
14	145	0	70.5	6.85	14.55
14	146	0	70.5	9.05	14.55
14	147	0	70.5	11.25	14.55
14	148	0	70.5	13.45	14.55
14	149	0	70.5	15.65	14.55
14	150	0	68.8798	21.6967	14.55
14	151	0	67.7798	23.602	14.55
14	152	0	66.6798	25.5072	14.55
14	153	0	65.5798	27.4125	14.55
14	154	0	64.4798	29.3177	14.55
14	155	0	63.3798	31.223	14.55
14	156	0	62.2798	33.1282	14.55
14	157	0	60.9298	35.4665	14.55
14	158	0	59.8298	37.3718	14.55
14	159	0	58.7298	39.277	14.55
14	160	0	57.6298	41.1823	14.55
14	161	0	56.5298	43.0875	14.55
14	162	0	55.4298	44.9928	14.55
14	163	0	54.3298	46.898	14.55
14	164	0	53.2298	48.8033	14.55
14	165	0	48.8033	53.2298	14.55
14	166	0	46.898	54.3298	14.55
14	167	0	44.9928	55.4298	14.55
14	168	0	43.0875	56.5298	14.55
14	169	0	41.1823	57.6298	14.55
14	170	0	39.277	58.7298	14.55
14	171	0	37.3718	59.8298	14.55
14	172	0	35.0335	61.1798	14.55
14	173	0	33.1282	62.2798	14.55
14	174	0	31.223	63.3798	14.55
14	175	0	29.3177	64.4798	14.55
14	176	0	27.4125	65.5798	14.55
14	177	0	25.5072	66.6798	14.55
14	178	0	23.602	67.7798	14.55
